,x,y,label
72,1.8841358468219935,-0.13828660017276137,1
73,-0.7063034649792573,0.6700631933091706,0
74,-1.0539971070227068,0.00853819324625521,0
75,0.06399725754658275,1.0658480989269912,0
76,1.0144740588274925,-0.4696464177392076,1
77,0.6970407001852562,-0.4910664054429768,1
78,0.29451608167470156,0.9076925113372675,0
79,1.202813133335656,-0.5596627555519285,1
80,0.023836388071873126,0.5003946560147354,1
81,0.58161295982295,0.9802960546820951,0
82,0.5379060453260762,-0.539784633011013,1
83,-0.3024929808098149,0.7192887959233728,0
84,-0.5052234680648338,0.8956286221280326,0
85,0.36621318750108334,1.0011377270840012,0
86,-0.15288142118560627,0.13187498878687,1
87,0.7617235168303655,-0.6165893100030393,1
88,1.8977673815182634,-0.038531699028380856,1
89,1.6129897773014101,-0.04996537878030488,1
90,1.6696444987798658,-0.04351189928480734,1
91,0.3232045947459685,1.0006462618794965,0
92,-0.026995566367878893,-0.0031682462791788324,1
93,-1.0038713727468302,0.15277953323486645,0
94,0.8079613931741766,0.8018198052277675,0
95,-0.12415835346003615,0.27803794496999457,1
96,-0.13238000337144534,0.9244027917550934,0
97,-1.0377007889584324,0.19443683652923327,0
98,1.800676445652707,-0.14880497957352648,1
99,-0.024820105491619025,0.42506668025110056,1
100,-0.20012374853485843,1.0803243472894306,0
101,1.3248311670032067,-0.3802215378513679,1
102,2.0166385891735907,0.2156270671605467,1
103,0.8782901309524915,-0.5343476172480707,1
104,1.615225421638117,-0.29397614651677045,1
105,1.4977153873416655,-0.18741015611243164,1
106,-0.864392961604802,0.06373813894572554,0
107,1.5280609407129764,-0.20466825184726545,1
108,0.6198260250888322,0.5838477159090238,0
109,-1.0205785296392527,0.202808327934415,0
110,0.3746077051666672,-0.3208754565004663,1
111,0.9356753884111599,0.46034903014304296,0
112,1.401661270069138,-0.2924986621540472,1
113,-0.9234344510884162,0.4943153353306727,0
114,1.4146147424782276,-0.3346116972011791,1
115,-0.5017156748792899,0.869853300051915,0
116,1.7302493336551539,-0.06199024193330526,1
117,1.2374797456184832,-0.3464811000716428,1
118,-0.9201110871625907,0.6466545439982578,0
119,0.6646383637439577,0.7737684467466827,0
120,0.5338074143685612,0.8365214323309557,0
121,-0.27059151958282956,0.8758124937315737,0
122,1.4342308347939046,-0.33695194105593224,1
123,0.3749481192162122,-0.02119179563488629,1
124,-0.030673830374571182,1.0458825962888882,0
125,-0.36666897888417255,0.870457025612663,0
126,0.5195569393045861,0.7542042853248719,0
127,1.9938291651851001,0.24242569021904528,1
128,-0.7883460356406113,0.8335899901853966,0
129,2.0861453373338694,0.1995397026232869,1
130,-1.0751919000669927,0.3456864380437035,0
131,0.9015143696381779,0.20495491876259048,0
132,0.8779562013725697,0.5530230923352751,0
133,-0.15127823683585762,0.8618862523635944,0
134,1.9772279401142423,0.5018739933749506,1
135,0.5160590690641924,-0.5163886396655432,1
136,1.9891046933857002,0.11900012986555122,1
137,0.9593782641831617,0.17546894442030103,0
138,0.8499453645357369,0.24968150926963897,0
139,1.595530471833761,-0.2996827219090553,1
140,-0.026337232461467658,0.09916727315369554,1
141,0.01594372338342319,0.08107540170468622,1
142,0.9142104921353237,0.5521008144587581,0
143,1.0080524002971598,-0.04574964343133346,0
144,0.5280646761107454,0.7187455582464192,0
145,0.9146882300306544,0.6711573683687823,0
146,-0.7723266563624799,0.6612286719376238,0
147,0.8335861084648022,0.3562858189188225,0
148,0.09503080997378613,0.14695384187673002,1
149,-0.06800982455830913,0.14108733688819916,1
150,-1.0560092869013404,0.21077101014579566,0
151,0.9077838719489325,0.6632349866448273,0
152,-0.7343898431838229,0.8415949383849446,0
153,-1.0855494228630662,0.17874187436363115,0
154,0.3821447150088817,0.9264866062006641,0
155,-1.0112040220549798,0.2672217571344516,0
156,0.22102469345609338,0.8065414398253177,0
157,0.1010436231317586,1.124208576371061,0
158,0.38597208074591244,-0.23730069094437709,1
159,-0.35220953980378766,0.7691359742178652,0
160,-1.029176492380385,0.4639337886524019,0
161,0.2942887541833328,-0.12117578278572637,1
162,0.7396203544249995,0.7901851596814081,0
163,1.2607092937361357,-0.37727158261529997,1
164,0.3811374681273386,-0.28126156274958775,1
165,-0.6272153394861892,0.5663568612857572,0
166,0.3158062282771135,-0.04703862313224824,1
167,0.41392140286339335,-0.4316023266439328,1
168,-0.7675424097149297,0.6560662685943848,0
169,0.8586717571025383,0.49754430379443293,0
170,-0.419798436507463,1.0331482052899188,0
171,0.02730648337048874,0.4208183608811436,1
172,-0.9540210036591763,0.26814309206196585,0
173,0.020159586306186285,1.0753462731324008,0
174,0.18438394639316122,0.9532225217798173,0
175,0.9072240280464196,-0.7153481917149268,1
176,2.1810213993096763,0.6250461284561761,1
177,0.09278313098307645,1.1416513475099022,0
178,1.5390192172381885,-0.3671409310284473,1
179,-0.08944374884749326,0.4843037297205037,1
180,-0.11664678043140622,0.5907956359751961,1
181,0.9147218892730291,0.21896430070770317,0
182,0.40953387656396373,-0.43073793092390567,1
183,2.1029892487277237,0.27219906376972847,1
184,0.2662657394019413,0.969303407761133,0
185,0.2908255324309164,-0.2544775641334116,1
186,0.5053710049867945,-0.3540538967195525,1
187,-0.37691636617953345,1.0489873120601356,0
188,0.8275809655459917,0.4527041879725847,0
189,1.5886580291611647,-0.27111632966300175,1
190,1.6461112431402383,-0.2911139173934082,1
191,1.769917900995724,-0.17247934670976078,1
192,0.9692818897226816,-0.03334950701543887,0
193,-0.7695468765966968,0.8158943389793668,0
194,-0.838136509395405,0.5249652810350236,0
195,1.931707785300754,-0.11916944730716145,1
196,0.10136442098692017,0.2528619112038033,1
197,0.14884373828985933,-0.09159736857128212,1
198,0.510739827919157,-0.2777823949686297,1
199,1.952339093348022,0.015129199087072331,1
