,x,y,label
47,-3.0831148579716445,4.2349244305190625,1
48,-4.156104780081737,3.667784918579259,1
49,-3.685217109955771,-0.5255224334966291,0
50,-7.2697652883931525,1.3339734644334535,0
51,-0.6640342759173623,3.0973289499433174,1
52,-8.38806925040305,2.381338017726563,0
53,-1.9622184582403885,4.462513257419124,1
54,-1.8003510747731926,1.7468878517224409,1
55,-2.462661744552917,2.9080624105481965,1
56,-4.185929536018654,5.562018231067519,1
57,-2.31427714525958,3.645226707571803,1
58,-2.1583775800897955,3.217033166887516,1
59,-4.189582742251216,1.6306586217519086,0
60,-6.940762545262166,0.7637231892840988,0
61,-6.928202912514968,2.1616237121340447,0
62,-2.3219660061692338,1.1783913006856555,1
63,-7.734311830102834,3.4668973021541034,0
64,-8.511824396956042,1.6595064914210709,0
65,-2.1323701086875713,3.876675085307114,1
66,-7.190971425674556,0.5404299778453311,0
67,-3.6230113372920725,3.170955388602781,1
68,-2.8641535047880087,2.333570917719033,1
69,-7.001305896496745,0.806644872086482,0
70,-7.645860621977935,1.2712759908489524,0
71,-3.5217989949687003,1.7554657148529116,1
72,-7.252838813450743,1.0528316513580238,0
73,-5.682805382362091,0.9244106302390714,0
74,-5.948442369402621,0.5397122379562928,0
75,-2.428681372777284,2.442113489514984,1
76,-3.2922407139509664,3.8605810345851275,1
77,-2.9656291215890414,1.4829462999783731,1
78,-2.0644631680367143,2.093623594851978,1
79,-7.3115639356546,0.8903816596982707,0
80,-3.429232645595485,4.060372280654069,1
81,-2.1000267979532428,2.830969477320359,1
82,-6.931407914519666,2.064069240276803,0
83,-7.832801656006402,2.3022797122486907,0
84,-3.101330099515628,2.749342455644406,1
85,-3.5790227939417996,-0.08505160263232892,1
86,-3.734684604721281,1.693625260203462,1
87,-5.706145604184116,-0.3838169304158294,0
88,-3.7569579926025205,3.3670579517304264,1
89,-4.711917152018217,-0.6648624231687452,0
90,-5.2057828437017895,0.5154044831950254,0
91,-6.222773426872705,1.3059831485946687,0
92,-7.261418890311346,1.5025511773468503,0
93,-2.029286844208442,1.525839152296326,1
94,-6.290369081878431,0.8668706274924459,0
95,-6.164624184257724,1.899208599637923,0
96,-3.5657061435938067,3.1637680013147502,1
97,-3.4034394438977618,2.9939825412015235,1
98,-5.711634522915017,-0.2418756573072256,0
99,-7.240618949946088,1.0807569329308204,0
100,-3.764505538122117,1.6940756968429724,1
101,-7.770346136502402,0.495732389219649,0
102,-5.266465543787028,-0.6200952790357466,0
103,-6.974218162684655,2.920468621563777,0
104,-5.491706344623743,1.1459850744917333,0
105,-5.289400754825126,0.5525237207405742,0
106,-2.8972999283396805,3.5667414698371087,1
107,-5.3585365926100135,1.0343973777219422,0
108,-6.684153594897706,1.3039042750538983,0
109,-4.679394702131981,3.3070270782682063,1
110,-6.7440778282712,1.432091482807453,0
111,-5.860346003637296,1.9346208786946342,0
112,-2.52516210989579,3.046397822641373,1
113,-3.4780382938265784,3.490594287852458,1
114,-2.896003975578948,1.705991467650683,1
115,-4.272315607966682,0.9853140027673506,1
116,-6.440793498233535,1.445408041145934,0
117,-3.4384735505850195,2.774853898640031,1
118,-4.797656642095571,1.314212460609586,0
119,-2.8761905200130453,1.602060743581465,1
120,-6.0665752167012,0.9685344966542361,0
121,-6.973456509803779,0.6782627094230818,0
122,-7.360198706852649,-0.9106695997538019,0
123,-4.168919444805656,1.3750443405536192,1
124,-4.857049294976345,0.03354980733917978,0
125,-6.827925195295439,1.2904152899329313,0
126,-7.39981438160699,0.7612945187524273,0
127,-3.12234967221304,1.323153601800966,1
128,-5.446198338969017,0.988771883761251,0
129,-3.225799708009794,2.18202467455877,1
130,-6.543938582889016,1.2660888977118296,0
131,-5.398009359400728,1.234904870182095,0
132,-5.857145437437873,2.935068016004684,0
133,-5.070743732709827,-1.0671235250105062,0
134,-3.557324742885782,0.457029240554379,1
135,-1.2264846669180105,3.243978745394377,1
136,-3.660550040252356,2.034354860753133,1
137,-3.0535162862702636,1.9983492392759692,1
138,-2.217725944050926,2.829168187873834,1
139,-8.17637856018519,2.002823808911897,0
140,-7.31334351963612,0.4942129869424311,0
141,-6.52869151071274,1.4203824300907293,0
142,-3.7296630148561003,3.041093645631917,1
143,-2.925070877812353,2.553560669307538,1
144,-7.952547926645266,0.23039640367553893,0
145,-5.761599441325721,0.9595727016764576,0
146,-3.4195048719298784,3.7922974279692223,1
147,-4.556994370758895,1.7501336202488886,0
148,-6.688475713184696,0.7959095794894755,0
149,-1.885633284228143,3.451360043160938,1
150,-5.0920445597080874,1.2419070645653612,0
151,-5.320709582419645,0.7124036765323907,0
152,-4.159004802315452,1.3527582035286936,0
153,-6.814937514379492,0.050004646844249656,0
154,-5.035758515291015,1.6600993624827614,0
155,-2.1023358891468913,2.60539077818161,1
156,-4.206609573367497,1.2503509350483475,0
157,-7.525566827472351,1.644328364311102,0
158,-3.3031595482439786,2.073250868006492,1
159,-5.226088134097101,1.879929425499224,0
160,-3.5938777570583804,1.7795506764381943,1
161,-3.39838807289471,1.278306412981972,1
162,-7.6645140465511,0.8281287567524872,0
163,-3.522954524801808,2.5145287660592373,1
164,-3.068599479829004,2.474712096666209,1
165,-6.750367265841617,-0.33089915522354696,0
166,-4.951781854060622,-1.1461722083369206,0
167,-5.41047887477917,0.18111380512883113,0
168,-2.0842218520258884,2.051605703748022,1
169,-6.718650290652839,0.5193616294642387,0
170,-3.013787707664037,3.661265781193097,1
171,-2.4409074107819295,2.6594203863316235,1
172,-5.422142241385584,0.9329843792661741,0
173,-8.010963676241195,1.7675024223205726,0
174,-5.55578842213045,0.7069381082556543,0
175,-7.904184966582767,0.7635995496322514,0
176,-6.90319632286505,0.08200688516722798,0
177,-1.5268844352027924,3.982516316036319,1
178,-5.0877854646923115,2.174382581520912,1
179,-4.291510691365779,-0.6623022722799556,0
180,-3.3118965625097596,2.7902260223562676,1
181,-4.756154294149832,1.663770352856547,0
182,-4.277051760594585,1.3466603415152163,0
183,-4.625517452582179,-1.225813322817384,0
184,-2.0941435763302314,3.486278152411578,1
185,-5.110601547502914,2.9597377965526315,0
186,-4.273566412220361,3.838282889555952,1
187,-4.555507361345441,0.08708176963675196,0
188,-5.098465104595319,2.081241484012901,0
189,-6.4456880164011485,0.01932934094179073,0
190,-3.9013373876519593,0.2535395057318286,0
191,-2.560887043609102,0.9004179616950994,1
192,-2.7252737540280547,2.771005069945324,1
193,-4.0363339227771675,3.57688391979657,1
194,-3.544384567960072,2.853779794465402,1
195,-4.487723884225131,3.42091479825356,1
196,-2.8902700674649315,1.2342436095973401,1
197,-4.325181392586408,2.991072245445877,0
198,-3.010071558389367,1.856645507933059,1
199,-5.879399902775818,0.5865343970885128,0
200,-5.368652358192236,1.9598941754663857,0
201,-2.634247975382541,2.9713083898815444,1
202,-6.538583006522257,-0.0770441617471791,0
203,-1.5651874703035373,2.81340180852533,1
204,-5.360928356636493,4.56684092230174,1
205,-1.603191991128566,2.5671567073466184,1
206,-2.456100669510117,2.35470360538261,1
207,-3.8972662764965835,2.9634879374555054,1
208,-3.233342505195018,2.0185633176764846,1
209,-5.881603606256149,1.8992386277664752,0
210,-5.651767671263383,0.5809931701604705,0
211,-5.253548188554019,3.182988872536531,0
212,-4.695090741918295,-0.5692229013828125,0
213,-3.314455919885837,2.1784283067171533,1
214,-6.421691104935253,0.559288387294168,0
215,-6.051032584383103,1.7787424548454362,0
216,-3.4642879702885936,3.166397493133472,1
217,-3.4722568372323916,1.6436621075236986,1
218,-6.651964802909496,2.269793593153987,0
219,-2.1931240715877864,3.612792526602877,1
220,-3.496633842496485,2.141414449683943,1
221,-5.791309139032307,1.1179393940875688,0
222,-6.017500101181478,0.3850945792623487,0
223,-6.732935001978266,1.510058575519016,0
224,-6.375767215963658,1.4674892094396934,0
225,-3.5506311449967454,3.986331122312614,1
226,-3.746952333087984,0.43424508616526625,1
227,-6.336342660634111,-0.20480176607747969,0
228,-5.668777246484349,1.250641218475878,0
229,-4.22293938167353,2.589052241493234,1
230,-2.38936429285627,1.3810976793590226,1
231,-3.7117450419060694,1.481092874881704,1
232,-2.1193725637320835,4.198459171805974,1
233,-5.002220317321202,-0.9763364296018913,0
234,-6.227555984236158,-0.1625776980483271,0
235,-5.56004028615362,1.5904204590875386,0
236,-3.5247516305977196,1.7621639326480059,1
237,-3.6878619557134074,1.5198403579517916,0
238,-2.051459148405363,2.8287518127809035,1
239,-3.6718948199528256,0.7719972178756977,0
240,-5.532250722070757,0.9982437379139728,0
241,-3.445179729290809,3.8216946330228145,1
242,-5.730849829513386,1.2572730061660957,0
243,-5.794431521140644,1.6584815824696557,0
244,-6.1106683787499705,0.8740616758470776,0
245,-5.543195319591884,1.2851323196488487,0
246,-3.035815763370332,1.7489046054727824,1
247,-4.302785953114325,2.177291095700603,1
248,-4.842709861834774,-0.19937106040003605,0
249,-3.0051827392197246,3.1509395733743686,1
250,-6.453206476114925,1.1210797160669117,0
251,-4.057916948865778,2.954967921181302,1
252,-6.1957324577408155,0.9113727239904222,0
253,-6.174232632462741,1.1846170282553956,0
254,-6.096452312458473,0.5495592025694047,0
255,-3.0725078416835325,3.0093038756642154,1
256,-3.7049294975385427,1.8082547227220602,1
257,-3.497820071143029,3.725430092392938,1
258,-3.14493564153934,3.30010886760779,1
259,-6.398405449293975,1.8074098692743101,0
260,-3.0440426960599947,2.230493888813717,1
261,-2.856585343946685,2.861069504227162,1
262,-6.714490895208536,-0.03609314578716272,0
263,-6.453599218843502,0.24482402532996783,0
264,-3.175679217474584,1.242283071511682,1
265,-6.487714849220257,1.6559723216137188,0
266,-3.472240330733655,2.862013789690432,1
267,-3.5530137507698063,2.569304551662652,1
268,-4.4003288611103955,0.8619579440231933,0
269,-3.5984051108747876,2.931546621606815,1
270,-4.159137168325269,2.7397085778394517,1
271,-0.9223516519456818,4.140289894517392,1
272,-6.063866268982288,0.5097384929422024,0
273,-2.293027632251682,1.7094860981636524,1
274,-1.405055694672865,1.552335663983436,1
275,-5.627639604155684,1.2715746030206347,1
276,-6.291304948187865,1.3111599167310124,0
277,-2.221940127572334,4.673685075603389,1
278,-3.8457848889951647,2.572459246111293,1
279,-3.515931801180603,3.8835763729814246,1
280,-4.439177951484763,4.323012432148633,1
281,-5.5189350901251935,0.23726098024867248,0
282,-2.081419167864152,3.3701612557042067,1
283,-3.0032603441012014,3.982411303257275,1
284,-1.7522537200865922,1.4999037773694144,1
285,-5.189755000373155,0.8913174050623266,0
286,-4.960434580443807,-1.7147612446684337,0
287,-1.557097225628222,2.9460285391870973,1
288,-4.8339572512216655,1.8027537664912634,0
289,-2.916546713335863,1.7896248918907744,1
290,-2.1346943905197646,3.9863304382720335,1
291,-3.495907582489222,2.979764458577404,1
292,-3.625540874879538,2.3551563110375184,1
293,-2.5179118273587306,4.031729697282965,1
294,-1.9168739381570832,2.818702368990044,1
295,-5.170971659217106,-1.2977615849395776,0
296,-1.111967736337526,1.4939432557572063,1
297,-4.531216454770961,1.1961794392780738,1
298,-5.291326885272779,0.43475814534305535,0
299,-7.085949174620574,-0.6311639952154326,0
300,-2.0884764375247915,2.147440253857034,1
301,-6.32471453930428,0.7334392727392447,0
302,-4.2740277630415155,3.560649202004866,0
303,-5.842023139465011,1.6868576734257497,0
304,-7.005408533681216,1.2583241272021437,0
305,-7.050267732581134,0.16800701116234895,0
306,-3.7852943230083937,3.545388876005483,1
307,-2.9413970781875403,2.9353554670947264,1
308,-2.1766952147733547,1.4837841777758263,1
309,-6.559759776779267,1.9004258176793791,0
310,-4.485349060041241,1.7897323136231287,1
311,-6.090374812200101,1.2822572646032357,0
312,-7.110190428162551,1.4893606248883664,0
313,-4.632034925666994,0.29945313765974735,1
314,-7.341090785554334,-0.3231893554864149,0
315,-6.87323625320803,1.7759857101500098,0
316,-7.758194542552369,0.8781131336896384,0
317,-5.178696746703485,2.799770243437739,0
318,-3.437674192342955,2.306296938647628,1
319,-1.6040024455835866,1.5969661700012452,1
320,-1.7390168796679564,5.29917608818442,1
321,-1.8671095718625204,1.9318194705821854,1
322,-3.538213548227083,1.3817995241387198,1
323,-3.2718443136073994,3.6177267020283486,1
324,-2.254179816582519,4.505923351205395,1
325,-3.361524889853251,2.2602225693358227,1
326,-4.657499242554191,1.50891976862559,0
327,-5.27070498331202,1.7462842935898713,0
328,-2.8520514476022605,2.651750292378543,1
329,-4.966376606173856,0.31689985415049715,0
330,0.7684570996218598,3.0224587991000007,1
331,-3.9980421367674497,1.3385567710005954,1
332,-3.8927403630496675,2.4019318300263,1
333,-5.251242317210391,2.0747175471008594,0
334,-5.73167724721309,1.3421316348750154,0
335,-5.255634418754345,0.854431175521696,0
336,-2.9628682274188716,4.339977221529805,1
337,-5.662352664195552,0.6454624443961681,0
338,-7.402100535613998,1.2806456580967376,0
339,-6.884884406702976,1.0202942046365744,0
340,-2.5239607618218063,1.0909927279886766,1
341,-3.4863392384478007,4.62688996619744,1
342,-6.41798653504957,1.8987656949717224,0
343,-2.635569468753515,1.2321848223612748,1
344,-3.3375619220880566,1.6324922955215275,1
345,-8.313178224878172,0.21759384708373763,0
346,-2.794569293334426,3.330191927102444,1
347,-3.649400714555028,3.2807413038020865,1
348,-1.9903047677867503,1.8121038683663038,1
349,-5.744567270793832,0.3629025109667472,0
350,-2.434161973177684,3.2950603632441524,1
351,-2.954449471997622,3.182566002781107,1
352,0.41627567877457183,4.04034163155509,1
353,-6.141280616719724,0.9208571755958037,0
354,-3.112400216358301,3.5370553076498235,1
355,-4.517587884629937,2.05374934443088,1
356,-3.4084641556589124,0.9367884610184753,1
357,-1.8132035099946198,4.837981265174305,1
358,-5.414116167821481,1.2897501369095885,0
359,-5.380855737915562,1.8982760095048814,0
360,-6.3581125699000065,1.8584096815128173,0
361,-5.824572159529785,2.2575671815617473,0
362,-7.555371845553406,0.4667188247883599,0
363,-3.2828887170274994,3.2965665829576043,1
364,-4.830690223809805,1.1170320450113569,0
365,-2.2933207018898023,1.3417082775028855,1
366,-2.147562782640537,2.6196024105312716,1
367,-5.615005745595696,0.7044361944023441,0
368,-6.98793114290352,1.5581342034065269,0
369,-6.361893322320249,0.8170472102456896,0
370,-1.8613649967063624,2.652096197755205,1
371,-2.4334769201490505,2.84849201065139,1
372,-1.4768621206686927,1.9432705571262794,1
373,-3.3397347087530314,3.2224665447307963,1
374,-2.1718050442701773,3.925389671287049,1
375,-5.118534608410044,1.6373054931312532,1
376,-3.7881630704918945,0.8278765506189352,1
377,-4.838223432568682,1.4378091751837954,0
378,-2.8185394525335448,2.085412954085965,1
379,-5.5078265508442765,1.8637085496787447,0
380,-5.681815046901494,1.7342922441559323,0
381,-1.8987115581480156,2.3975104814570853,1
382,-6.270703361571638,-0.07385254108093986,0
383,-5.871293362689051,0.19731019729687282,0
384,-3.615539499690693,2.168020489749061,1
385,-2.4400028973709595,1.806962329328634,1
386,-6.283311211822724,0.7452575242762816,0
387,-5.962909672685841,0.46209580202720135,0
388,-5.514238446159089,3.347590880649995,1
389,-7.330851473420369,1.1862309503406492,0
390,-4.489568619420532,1.2610187688802408,1
391,-7.02555624878685,0.7332610008810734,0
392,-6.787109196441975,1.9103408890912676,0
393,-3.358845724199412,1.534629608583981,1
394,-4.522356696049519,1.270789074335729,0
395,-5.626033787198005,1.1090101556299665,0
396,-2.8002154264447054,3.044825873130071,1
397,-7.190743794294884,-0.36365000813169956,0
398,-5.179247666928011,3.487359729581725,1
399,-3.855001917661903,2.236099685069372,1
